gid,knowledge_state,hop_from_seed,inbound_known,outbound_known,confidence,limitation
100000008497298100,inbound_only,2,True,True,0.85,"600,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008501413100,fully_observed,3,True,True,0.7,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008502995100,inbound_only,3,True,True,0.85,"25,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008503177100,inbound_only,3,True,True,0.85,"33,951 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008507703100,inbound_only,3,True,True,0.85,"28,500 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008512552100,fully_observed,2,True,True,0.911,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008512827100,fully_observed,2,True,True,0.914,"Both directions observed, but 23% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008513251100,isolated,0,False,True,0.1,"No transfer observed in either direction in the window, so nothing about this account's behaviour is measurable from this dataset."
100000008514970100,fully_observed,3,True,True,0.7,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008516839100,inbound_only,0,True,True,0.85,"Seed account with no observed outgoing transfer; the 3 payers visible are return traffic from inside the crawl, not its funding side."
100000008517061100,truncated_at_depth,4,True,False,0.38,"At the four-hop crawl boundary: 1,844,000 KZT arrived from 1 payer and where it went next was never collected."
100000008517538100,fully_observed,3,True,True,0.886,"Both directions observed, but 27% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008522127100,outbound_only,0,False,True,0.6,"Seed account: money out was followed, money in was not, so its funding is outside the dataset (no payer appears at all)."
100000008524903100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 15,000 KZT arrived from 1 payer and where it went next was never collected."
100000008525136100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 14,100 KZT arrived from 1 payer and where it went next was never collected."
100000008531133100,fully_observed,2,True,True,0.96,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000008531186100,inbound_only,2,True,True,0.85,"125,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008532050100,inbound_only,3,True,True,0.85,"455,156 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008536546100,inbound_only,3,True,True,0.85,"250,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008537380100,inbound_only,3,True,True,0.85,"8,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008545727100,fully_observed,2,True,True,0.927,"Both directions observed, but 17% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008546855100,fully_observed,2,True,True,0.893,"Both directions observed, but 33% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008547295100,inbound_only,3,True,True,0.85,"15,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008547844100,fully_observed,2,True,True,0.917,"Both directions observed, but 21% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008547948100,fully_observed,2,True,True,0.917,"Both directions observed, but 21% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008548853100,inbound_only,3,True,True,0.85,"14,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008551752100,truncated_at_depth,4,True,False,0.34,"At the four-hop crawl boundary: 406,000 KZT arrived from 1 payer and where it went next was never collected."
100000008554390100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 14,000 KZT arrived from 1 payer and where it went next was never collected."
100000008555233100,inbound_only,3,True,True,0.85,"440,600 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008555918100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000008556318100,inbound_only,1,True,True,0.85,"180,132 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008557672100,inbound_only,2,True,True,0.85,"49,125 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008560263100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 100,000 KZT arrived from 1 payer and where it went next was never collected."
100000008560717100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000008561016100,fully_observed,3,True,True,0.74,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008566737100,inbound_only,1,True,True,0.85,"230,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008568512100,inbound_only,3,True,True,0.85,"199,640 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008571243100,inbound_only,3,True,True,0.85,"134,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008571433100,outbound_only,0,True,True,0.6,"Seed account: money out was followed, money in was not, so its funding is outside the dataset (2 payers appear only as return traffic from inside the crawl)."
100000008571443100,inbound_only,2,True,True,0.85,"65,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008575624100,outbound_only,0,False,True,0.6,"Seed account: money out was followed, money in was not, so its funding is outside the dataset (no payer appears at all)."
100000008576243100,inbound_only,3,True,True,0.85,"82,920 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008576528100,inbound_only,3,True,True,0.85,"28,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008579978100,fully_observed,3,True,True,0.74,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008582730100,fully_observed,3,True,True,0.833,"Both directions observed, but 33% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008583360100,fully_observed,3,True,True,0.7,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008583971100,truncated_at_depth,4,True,False,0.34,"At the four-hop crawl boundary: 51,000 KZT arrived from 2 payers and where it went next was never collected."
100000008586731100,inbound_only,1,True,True,0.85,"12,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000008587459100,fully_observed,2,True,True,0.911,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000008588665100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 25,000 KZT arrived from 1 payer and where it went next was never collected."
100000008595687100,fully_observed,3,True,True,0.851,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
