formation_id,kind,n_members,n_seeds,min_hop_from_seed,kzt_through,kzt_retained_share,breaking_point_gid,breaking_point_method,breaking_point_effect,score,rank,hypothesis,evidence
BRG-090,bridge,12,0,1,2290500.0,0.8734,100000008545727100,articulation,11.0,0.4432,360,"These 11 accounts reach the rest of their community only through 100000008545727100, whose removal would detach 11 of them from 2,290,500 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=12, seeds=0, hop=1, through=2,290,500 KZT, retained=0.87; break 100000008545727100 by articulation cuts 11 of 11 members; fragility=1.00, score=0.4432"
LOOP-213,reciprocal_loop,2,0,2,4107376.0,0.1261,100000003242289100,flow,517791.0,0.4431,361,"These 2 accounts return funds to each other, 4,107,376 KZT touching the set with 13% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=4,107,376 KZT, retained=0.13; break 100000003242289100 by flow stops 517,791 of 517,791 KZT internal; fragility=1.00, score=0.4431"
CHN-025,chain,4,0,2,4081400.0,0.281,100000008760098100,dominator,2.0,0.4429,362,"Funds appear to move through 4 accounts in sequence starting 2 hop(s) from a known client, 4,081,400 KZT touching the run and 28% of it staying inside, which is consistent with a transit route and worth checking step by step.","chain: n=4, seeds=0, hop=2, through=4,081,400 KZT, retained=0.28; break 100000008760098100 by dominator cuts 2 of 3 members; fragility=0.67, score=0.4429"
BRG-151,bridge,4,2,0,478564.0,0.6391,100000004480280100,articulation,3.0,0.4427,363,"These 3 accounts reach the rest of their community only through 100000004480280100, whose removal would detach 3 of them from 478,564 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=4, seeds=2, hop=0, through=478,564 KZT, retained=0.64; break 100000004480280100 by articulation cuts 3 of 3 members; fragility=1.00, score=0.4427"
LOOP-225,reciprocal_loop,2,0,1,2409603.0,0.0996,100000003701161100,flow,240000.0,0.4424,364,"These 2 accounts return funds to each other, 2,409,603 KZT touching the set with 10% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=2,409,603 KZT, retained=0.10; break 100000003701161100 by flow stops 240,000 of 240,000 KZT internal; fragility=1.00, score=0.4424"
BRG-092,bridge,18,0,2,5464603.0,0.6298,100000006977207100,articulation,17.0,0.4418,365,"These 17 accounts reach the rest of their community only through 100000006977207100, whose removal would detach 17 of them from 5,464,603 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=18, seeds=0, hop=2, through=5,464,603 KZT, retained=0.63; break 100000006977207100 by articulation cuts 17 of 17 members; fragility=1.00, score=0.4418"
BRG-097,bridge,15,0,2,6610219.0,0.5913,100000001282143100,articulation,14.0,0.4418,366,"These 14 accounts reach the rest of their community only through 100000001282143100, whose removal would detach 14 of them from 6,610,219 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=15, seeds=0, hop=2, through=6,610,219 KZT, retained=0.59; break 100000001282143100 by articulation cuts 14 of 14 members; fragility=1.00, score=0.4418"
BRG-087,bridge,11,0,1,3372598.0,0.7032,100000001162560100,articulation,10.0,0.4416,367,"These 10 accounts reach the rest of their community only through 100000001162560100, whose removal would detach 10 of them from 3,372,598 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=11, seeds=0, hop=1, through=3,372,598 KZT, retained=0.70; break 100000001162560100 by articulation cuts 10 of 10 members; fragility=1.00, score=0.4416"
FAN-045,fan_out,9,0,1,1850662.0,0.2156,100000008346837100,articulation,8.0,0.4411,368,"One account spreads 1,850,662 KZT across 8 receivers, every one of them observed to the end with no onward transfer in the window, 22% of the money staying inside the set, which is worth checking as a dispersal point before the receivers are treated separately.","fan_out: n=9, seeds=0, hop=1, through=1,850,662 KZT, retained=0.22; receivers=8 observed/0 at crawl boundary; break 100000008346837100 by articulation cuts 8 of 8 members; fragility=1.00, score=0.4411"
LOOP-022,reciprocal_loop,4,0,1,17198937.3,0.0121,100000004070318100,flow,132800.0,0.441,369,"These 4 accounts return funds to each other, 17,198,937 KZT touching the set with 1% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=1, through=17,198,937 KZT, retained=0.01; break 100000004070318100 by flow stops 132,800 of 208,901 KZT internal; fragility=0.64, score=0.4410"
LOOP-010,reciprocal_loop,2,0,1,498818.0,0.7618,100000000201868100,flow,380000.0,0.4407,370,"These 2 accounts return funds to each other, 498,818 KZT touching the set with 76% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=498,818 KZT, retained=0.76; break 100000000201868100 by flow stops 380,000 of 380,000 KZT internal; fragility=1.00, score=0.4407"
LOOP-313,reciprocal_loop,2,0,1,1035000.0,0.4415,100000004759121100,flow,457000.0,0.4404,371,"These 2 accounts return funds to each other, 1,035,000 KZT touching the set with 44% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=1,035,000 KZT, retained=0.44; break 100000004759121100 by flow stops 457,000 of 457,000 KZT internal; fragility=1.00, score=0.4404"
LOOP-069,reciprocal_loop,2,0,2,656404.0,0.8865,100000000838385100,flow,581900.0,0.4402,372,"These 2 accounts return funds to each other, 656,404 KZT touching the set with 89% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=656,404 KZT, retained=0.89; break 100000000838385100 by flow stops 581,900 of 581,900 KZT internal; fragility=1.00, score=0.4402"
LOOP-028,reciprocal_loop,4,0,1,16871177.55,0.0188,100000007639767100,flow,199840.0,0.4393,373,"These 4 accounts return funds to each other, 16,871,178 KZT touching the set with 2% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=1, through=16,871,178 KZT, retained=0.02; break 100000007639767100 by flow stops 199,840 of 317,966 KZT internal; fragility=0.63, score=0.4393"
LOOP-166,reciprocal_loop,4,0,2,10452087.0,0.0223,100000002723538100,flow,188647.0,0.4391,374,"These 4 accounts return funds to each other, 10,452,087 KZT touching the set with 2% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=2, through=10,452,087 KZT, retained=0.02; break 100000002723538100 by flow stops 188,647 of 233,157 KZT internal; fragility=0.81, score=0.4391"
BRG-104,bridge,6,1,0,1016150.0,0.3721,100000004358004100,articulation,5.0,0.4389,375,"These 5 accounts reach the rest of their community only through 100000004358004100, whose removal would detach 5 of them from 1,016,150 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=6, seeds=1, hop=0, through=1,016,150 KZT, retained=0.37; break 100000004358004100 by articulation cuts 5 of 5 members; fragility=1.00, score=0.4389"
LOOP-369,reciprocal_loop,4,0,2,13324218.0,0.0274,100000008547948100,flow,278000.0,0.4383,376,"These 4 accounts return funds to each other, 13,324,218 KZT touching the set with 3% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=2, through=13,324,218 KZT, retained=0.03; break 100000008547948100 by flow stops 278,000 of 365,200 KZT internal; fragility=0.76, score=0.4383"
BRG-020,bridge,12,0,1,4849761.0,0.472,100000003880331100,articulation,11.0,0.4378,377,"These 11 accounts reach the rest of their community only through 100000003880331100, whose removal would detach 11 of them from 4,849,761 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=12, seeds=0, hop=1, through=4,849,761 KZT, retained=0.47; break 100000003880331100 by articulation cuts 11 of 11 members; fragility=1.00, score=0.4378"
LOOP-223,reciprocal_loop,2,0,1,528000.0,0.7027,100000003635170100,flow,371000.0,0.4378,378,"These 2 accounts return funds to each other, 528,000 KZT touching the set with 70% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=528,000 KZT, retained=0.70; break 100000003635170100 by flow stops 371,000 of 371,000 KZT internal; fragility=1.00, score=0.4378"
LOOP-282,reciprocal_loop,4,0,1,11437050.0,0.0074,100000004390333100,flow,58807.0,0.4373,379,"These 4 accounts return funds to each other, 11,437,050 KZT touching the set with 1% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=1, through=11,437,050 KZT, retained=0.01; break 100000004390333100 by flow stops 58,807 of 85,112 KZT internal; fragility=0.69, score=0.4373"
LOOP-357,reciprocal_loop,2,0,2,4127366.0,0.053,100000008086440100,flow,218633.0,0.437,380,"These 2 accounts return funds to each other, 4,127,366 KZT touching the set with 5% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=4,127,366 KZT, retained=0.05; break 100000008086440100 by flow stops 218,633 of 218,633 KZT internal; fragility=1.00, score=0.4370"
BRG-037,bridge,8,1,0,583166.0,0.5199,100000006232815100,articulation,7.0,0.4369,381,"These 7 accounts reach the rest of their community only through 100000006232815100, whose removal would detach 7 of them from 583,166 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=8, seeds=1, hop=0, through=583,166 KZT, retained=0.52; break 100000006232815100 by articulation cuts 7 of 7 members; fragility=1.00, score=0.4369"
LOOP-291,reciprocal_loop,4,0,1,10924799.0,0.0059,100000008477350100,flow,44705.0,0.4366,382,"These 4 accounts return funds to each other, 10,924,799 KZT touching the set with 1% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=1, through=10,924,799 KZT, retained=0.01; break 100000008477350100 by flow stops 44,705 of 64,205 KZT internal; fragility=0.70, score=0.4366"
LOOP-310,reciprocal_loop,2,0,2,4431333.0,0.0162,100000004569484100,flow,71607.0,0.4365,383,"These 2 accounts return funds to each other, 4,431,333 KZT touching the set with 2% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=4,431,333 KZT, retained=0.02; break 100000004569484100 by flow stops 71,607 of 71,607 KZT internal; fragility=1.00, score=0.4365"
LOOP-367,reciprocal_loop,4,0,2,11200116.0,0.0247,100000008547948100,flow,216000.0,0.4362,384,"These 4 accounts return funds to each other, 11,200,116 KZT touching the set with 2% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=2, through=11,200,116 KZT, retained=0.02; break 100000008547948100 by flow stops 216,000 of 276,099 KZT internal; fragility=0.78, score=0.4362"
FAN-032,fan_out,16,0,2,1225963.67,0.4449,100000005578559100,articulation,15.0,0.436,385,"One account spreads 1,225,964 KZT across 15 receivers, every one of them observed to the end with no onward transfer in the window, 44% of the money staying inside the set, which is worth checking as a dispersal point before the receivers are treated separately.","fan_out: n=16, seeds=0, hop=2, through=1,225,964 KZT, retained=0.44; receivers=15 observed/0 at crawl boundary; break 100000005578559100 by articulation cuts 15 of 15 members; fragility=1.00, score=0.4360"
LOOP-315,reciprocal_loop,2,0,1,577599.0,0.6407,100000004820260100,flow,370050.0,0.4358,386,"These 2 accounts return funds to each other, 577,599 KZT touching the set with 64% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=577,599 KZT, retained=0.64; break 100000004820260100 by flow stops 370,050 of 370,050 KZT internal; fragility=1.00, score=0.4358"
BRG-061,bridge,17,0,1,1899133.0,0.7654,100000002618492100,articulation,16.0,0.4357,387,"These 16 accounts reach the rest of their community only through 100000002618492100, whose removal would detach 16 of them from 1,899,133 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=17, seeds=0, hop=1, through=1,899,133 KZT, retained=0.77; break 100000002618492100 by articulation cuts 16 of 16 members; fragility=1.00, score=0.4357"
FAN-044,fan_out,10,0,3,1259000.0,0.6616,100000008746449100,articulation,9.0,0.4354,388,"One account spreads 1,259,000 KZT across 9 receivers, of which 8 sit at the four-hop crawl boundary and were never followed, leaving only 1 actually observed to retain what they were sent, so most of this shape is unobserved rather than measured, 66% of the money staying inside the set, which is worth checking as a dispersal point before the receivers are treated separately.","fan_out: n=10, seeds=0, hop=3, through=1,259,000 KZT, retained=0.66; receivers=1 observed/8 at crawl boundary; break 100000008746449100 by articulation cuts 9 of 9 members; fragility=1.00, score=0.4354"
LOOP-143,reciprocal_loop,2,0,2,1807688.0,0.3789,100000002175422100,flow,684992.0,0.4343,389,"These 2 accounts return funds to each other, 1,807,688 KZT touching the set with 38% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=1,807,688 KZT, retained=0.38; break 100000002175422100 by flow stops 684,992 of 684,992 KZT internal; fragility=1.00, score=0.4343"
LOOP-211,reciprocal_loop,4,0,1,13046820.75,0.0307,100000008603629100,flow,258418.0,0.4343,390,"These 4 accounts return funds to each other, 13,046,821 KZT touching the set with 3% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=1, through=13,046,821 KZT, retained=0.03; break 100000008603629100 by flow stops 258,418 of 400,988 KZT internal; fragility=0.64, score=0.4343"
